rank,word,count,zipf
75360,reorganisation,1,75360
75361,fürstentümern,1,75361
75362,regionalregierungbei,1,75362
75363,verwendetam,1,75363
75364,aufgeteiltentstanden,1,75364
75365,uttarakhand,1,75365
75366,uttaranchal,1,75366
75367,pradeshzum,1,75367
75368,telangana,1,75368
75369,hyderabadzum,1,75369
75370,aufgeteiltdie,1,75370
75371,zusammengelegtbundesstaatendie,1,75371
75372,abkürzungen,1,75372
75373,autokennzeichen,1,75373
75374,eingeklammertstädtehauptstadt,1,75374
75375,agglomerationdelhi,1,75375
75376,hindisprachigen,1,75376
75377,nordensindiens,1,75377
75378,bombaydie,1,75378
75379,millionenan,1,75379
75380,bangalorein,1,75380
75381,hochtechnologiefirmen,1,75381
75382,hatviertgrößte,1,75382
75383,einwohnernchennai,1,75383
75384,südindiens,1,75384
75385,tamilen,1,75385
75386,bekanntkalkutta,1,75386
75387,stellesie,1,75387
75388,intellektuelles,1,75388
75389,zentrumdie,1,75389
75390,indienrechtssystemdie,1,75390
75391,sylvesterfrauenwahlrechtwurde,1,75391
75392,vorgeschichte,1,75392
75393,lokalwahlen,1,75393
75394,hausbesitzer,1,75394
75395,wählenes,1,75395
75396,stadtratswahlen,1,75396
75397,abstimmtenunterstützte,1,75397
75398,frauenwahlrechts,1,75398
75399,verfassungsreformen,1,75399
75400,antibrahmanische,1,75400
75401,folgtenfrauen,1,75401
75402,provinzebene,1,75402
75403,teilnehmenerhielten,1,75403
75404,wahlrechtwurde,1,75404
75405,sarojini,1,75405
75406,naidu,1,75406
75407,kongresspräsidentindehnte,1,75407
75408,government,1,75408
75409,übernehmendiese,1,75409
75410,bewarben,1,75410
75411,fähige,1,75411
75412,ministerinnen,1,75412
75413,beweisstellen,1,75413
75414,konntenfanden,1,75414
75415,stimmberechtigten,1,75415
75416,frauenende,1,75416
75417,eingeführtzwar,1,75417
75418,gebundenda,1,75418
75419,wahlrechterlangte,1,75419
75420,gegebenarbeitete,1,75420
75421,ausweibliche,1,75421
75422,quotenregelung,1,75422
75423,fortführung,1,75423
75424,passives,1,75424
75425,vordoch,1,75425
75426,wartensiehe,1,75426
75427,fraugewaltenteilungda,1,75427
75428,gewaltenteilung,1,75428
75429,getrenntoberster,1,75429
75430,indiastreitigkeiten,1,75430
75431,zuständigkeitaußerdem,1,75431
75432,berufungsinstanz,1,75432
75433,dardem,1,75433
75434,bundesstaatenab,1,75434
75435,rechtsebene,1,75435
75436,distriktebene,1,75436
75437,strafgerichten,1,75437
75438,unterschiedenzivile,1,75438
75439,rechtsstreitigkeiten,1,75439
75440,metropolitan,1,75440
75441,stadtdistrikten,1,75441
75442,district,1,75442
75443,landdistrikte,1,75443
75444,entsprechenfür,1,75444
75445,strafrecht,1,75445
75446,landdistrikten,1,75446
75447,sessions,1,75447
75448,verantwortlichaußerdem,1,75448
75449,sondergerichte,1,75449
75450,handelsrechtdie,1,75450
75451,gelagerter,1,75451
75452,streitfälle,1,75452
75453,rajs,1,75453
75454,gram,1,75454
75455,panchayat,1,75455
75456,stattinfolge,1,75456
75457,rechtspraxis,1,75457
75458,präzedenzfällen,1,75458
75459,stütztdie,1,75459
75460,gerichtssprache,1,75460
75461,erbrecht,1,75461
75462,jains,1,75462
75463,aufrechterhält,1,75463
75464,islamischeinnenpolitikwährend,1,75464
75465,unabhängigkeitskampfes,1,75465
75466,wolltenach,1,75466
75467,regierungbis,1,75467
75468,landeserst,1,75468
75469,lotosblüte,1,75469
75470,parolen,1,75470
75471,polarisierende,1,75471
75472,hindunationalistischen,1,75472
75473,freiwilligencorps,1,75473
75474,rashtriya,1,75474
75475,swayamsevak,1,75475
75476,sangh,1,75476
75477,rss,1,75477
75478,hinduisierung,1,75478
75479,auswüchsen,1,75479
75480,premierministernach,1,75480
75481,halbherzig,1,75481
75482,umdenken,1,75482
75483,hochgehaltene,1,75483
75484,profitierten,1,75484
75485,hochgesteckten,1,75485
75486,ließbei,1,75486
75487,unerwarteten,1,75487
75488,siegüberraschend,1,75488
75489,vereidigtbei,1,75489
75490,stimmenaußenpolitikvier,1,75490
75491,vorantriebdie,1,75491
75492,blockfreiheit,1,75492
75493,militärbündnissen,1,75493
75494,sowjetischer,1,75494
75495,fernzubleiben,1,75495
75496,sachgerecht,1,75496
75497,betreibendabei,1,75497
75498,äquidistant,1,75498
75499,führungsrolle,1,75499
75500,bewegungdies,1,75500
75501,sueskriseebenso,1,75501
75502,koreakrieges,1,75502
75503,inakzeptable,1,75503
75504,einmischungnach,1,75504
75505,partnerhinsichtlich,1,75505
75506,indiensnach,1,75506
75507,usaheute,1,75507
75508,charakterisierthierbei,1,75508
75509,anindien,1,75509
75510,zivilisatorischen,1,75510
75511,atommacht,1,75511
75512,ständigem,1,75512
75513,vajpayeezwei,1,75513
75514,zündete,1,75514
75515,atomtestden,1,75515
75516,unterschriebendie,1,75516
75517,belasteteinen,1,75517
75518,gefechte,1,75518
75519,kargilein,1,75519
75520,stockenindien,1,75520
75521,pakistanische,1,75521
75522,verantwortlichund,1,75522
75523,atomtests,1,75523
75524,gleichrangigkeit,1,75524
75525,untermauernindien,1,75525
75526,pakistantatsächlich,1,75526
75527,freundschaftlich,1,75527
75528,gegenüberzunehmende,1,75528
75529,handelsverflechtungen,1,75529
75530,beigetragendennoch,1,75530
75531,aksai,1,75531
75532,pradeshmit,1,75532
75533,uneinigkeit,1,75533
75534,wasserverteilungauch,1,75534
75535,umstrittenbis,1,75535
75536,bangalischen,1,75536
75537,besitzung,1,75537
75538,bangladeshs,1,75538
75539,maials,1,75539
75540,belastend,1,75540
75541,bangladeschische,1,75541
75542,gebietdamit,1,75542
75543,wollenindien,1,75543
75544,welthandelsorganisation,1,75544
75545,wtoindien,1,75545
75546,schwellenländer,1,75546
75547,saarcwurde,1,75547
75548,shanghaier,1,75548
75549,aufgenommenindien,1,75549
75550,vetos,1,75550
75551,drittmeisten,1,75551
75552,werdenzukünftig,1,75552
75553,ausschöpfendies,1,75553
75554,konfliktprävention,1,75554
75555,menschenrechtebildungswesenin,1,75555
75556,aufzunehmenwährend,1,75556
75557,zeitraumes,1,75557
75558,kostenlosinsgesamt,1,75558
75559,zensusdas,1,75559
75560,universitätenallgemein,1,75560
75561,herrührenden,1,75561
75562,elitären,1,75562
75563,bildungswesens,1,75563
75564,hatdennoch,1,75564
75565,schulbesuchsdauer,1,75565
75566,bildungserwartung,1,75566
75567,jahreheute,1,75567
75568,eingeschult,1,75568
75569,klassenstufen,1,75569
75570,abbrecher,1,75570
75571,höhervor,1,75571
75572,grundbildungweiterführende,1,75572
75573,verfügungimmerhin,1,75573
75574,landesdurchschnitt,1,75574
75575,beihatte,1,75575
75576,nurda,1,75576
75577,ungleichen,1,75577
75578,analphabetenratewährend,1,75578
75579,sechsmal,1,75579
75580,hochein,1,75580
75581,einschulungsrate,1,75581
75582,männerein,1,75582
75583,schwachpunkt,1,75583
75584,berufsschulwesen,1,75584
75585,studierendennach,1,75585
75586,hochschülernlaut,1,75586
75587,bangalore,1,75587
75588,ropar,1,75588
75589,aufgesundheitswesendas,1,75589
75590,gibtobwohl,1,75590
75591,gesundheitsbetreuung,1,75591
75592,großesin,1,75592
75593,einrichtungenverschlimmert,1,75593
75594,hygienische,1,75594
75595,sanitäranlagen,1,75595
75596,unterernährungähnliche,1,75596
75597,elendsviertelnseuchen,1,75597
75598,filariose,1,75598
75599,problemtrotz,1,75599
75600,hemmnisse,1,75600
75601,jahrefrüher,1,75601
75602,nochwegen,1,75602
75603,medizintourismus,1,75603
75604,bedrohlicheren,1,75604
75605,anende,1,75605
75606,registriertdann,1,75606
75607,überfordertzu,1,75607
75608,beatmungsgeräteab,1,75608
75609,hilfsgüter,1,75609
75610,einzufliegenstreitkräfte,1,75610
75611,verteidigungindiens,1,75611
75612,dienendazu,1,75612
75613,verbändenzählt,1,75613
75614,truppenstärkedie,1,75614
75615,kampfflugzeuge,1,75615
75616,waffenkäufer,1,75616
75617,waffenkäufen,1,75617
75618,waffenexporte,1,75618
75619,bruttoinlandsproduktesindien,1,75619
75620,militärbudgetseit,1,75620
75621,atommachtes,1,75621
75622,kurzstreckenraketen,1,75622
75623,kmstanden,1,75623
75624,nuklearsprengköpfe,1,75624
75625,verfügungbis,1,75625
75626,nukleardoktrin,1,75626
75627,erstschlagindiens,1,75627
75628,militärbasis,1,75628
75629,luftstützpunkt,1,75629
75630,farkhor,1,75630
75631,tadschikistanzudem,1,75631
75632,militärabkommen,1,75632
75633,ankerrechte,1,75633
75634,vorsiehtmit,1,75634
75635,bindungendie,1,75635
75636,mauritischen,1,75636
75637,luftraum,1,75637
75638,standseit,1,75638
75639,gezeigtes,1,75639
75640,präsidentwirtschaftindien,1,75640
75641,gelenkte,1,75641
75642,dereguliert,1,75642
75643,privatisiert,1,75643
75644,wirdseither,1,75644
75645,beschleunigtdie,1,75645
75646,spitzenniveau,1,75646
75647,erreichtbehindert,1,75647
75648,führentrotz,1,75648
75649,bankensektor,1,75649
75650,entscheidungsprozessender,1,75650
75651,ineffizienter,1,75651
75652,hemmschuhein,1,75652
75653,belastungsfaktor,1,75653
75654,korruptionzudem,1,75654
75655,arbeitsmarktregulierungen,1,75655
75656,entlassungen,1,75656
75657,investitionsklimaausländische,1,75657
75658,abgeschrecktindien,1,75658
75659,braindrainandererseits,1,75659
75660,profiteur,1,75660
75661,auslandsrücküberweisungen,1,75661
75662,weltbetrugen,1,75662
75663,verstärktdas,1,75663
75664,globalisierungdie,1,75664
75665,binnenwirtschaftlich,1,75665
75666,orientiertihr,1,75666
75667,einfuhren,1,75667
75668,signalisieren,1,75668
75669,wachstumspotenzialentsprachen,1,75669
75670,einfuhrendie,1,75670
75671,wachstumsperspektiven,1,75671
75672,beurteilteinige,1,75672
75673,wirdabgesehen,1,75673
75674,nachholbedarf,1,75674
75675,wirtschaftswachstumder,1,75675
75676,sorgendie,1,75676
75677,einsetzenwachstumsstützen,1,75677
75678,auslandsschulden,1,75678
75679,stärkenbisher,1,75679
75680,wirtschaftsliberal,1,75680
75681,modis,1,75681
75682,anzulockenim,1,75682
75683,ease,1,75683
75684,doing,1,75684
75685,ländernindien,1,75685
75686,ländernkonfliktpotentiale,1,75686
75687,einkommensverteilung,1,75687
75688,arbeitslosigkeitin,1,75688
75689,milliardäre,1,75689
75690,vierthöchste,1,75690
75691,milliardären,1,75691
75692,extremer,1,75692
75693,besaßenbisher,1,75693
75694,stabilitätim,1,75694
75695,ländernim,1,75695
75696,ländernnach,1,75696
75697,korruptionswahrnehmungsindex,1,75697
75698,transparency,1,75698
75699,belarus,1,75699
75700,punktenaktuelle,1,75700
75701,gesamtwirtschaftliche,1,75701
75702,entwicklungvon,1,75702
75703,inflationsbereinigt,1,75703
75704,jährlichtrotz,1,75704
75705,geschätztdavon,1,75705
75706,arbeitsmarktbeteiligung,1,75706
75707,aufweisenunbefriedigend,1,75707
75708,staatsfinanzendas,1,75708
75709,gesamtstaatliche,1,75709
75710,rückläufiger,1,75710
75711,bruttoinlandsproduktsdavon,1,75711
75712,zentralregierungvon,1,75712
75713,bonität,1,75713
75714,eingeschätztnach,1,75714
75715,fitch,1,75715
75716,derzunehmenden,1,75716
75717,betroffendas,1,75717
75718,agierende,1,75718
75719,kapitalmarkt,1,75719
75720,kreditverschuldung,1,75720
75721,binnennachfrage,1,75721
75722,exportzahlen,1,75722
75723,konjunkturpakete,1,75723
75724,infrastrukturprogramme,1,75724
75725,steuersenkungen,1,75725
75726,exportindustrieindiens,1,75726
75727,zurückgewonnendas,1,75727
75728,haushaltsjahr,1,75728
75729,jahrbei,1,75729
75730,aufsteigenindien,1,75730
75731,kämpfenetwa,1,75731
75732,taglandwirtschaftder,1,75732
75733,wirtschaftsstruktur,1,75733
75734,agrarisch,1,75734
75735,erwerbstätigdie,1,75735
75736,bevölkerungvom,1,75736
75737,kaufkräftige,1,75737
75738,hochqualifizierter,1,75738
75739,bildetedies,1,75739
75740,konfliktstoffdie,1,75740
75741,rückläufigtrug,1,75741
75742,rundentsprechend,1,75742
75743,witterungsbedingungenungünstige,1,75743
75744,erntebedingungen,1,75744
75745,beeinträchtigenseit,1,75745
75746,hochertragssorten,1,75746
75747,schädlingsbekämpfungsmitteln,1,75747
75748,bewässerungsflächen,1,75748
75749,kanndennoch,1,75749
75750,ineffizientim,1,75750
75751,unterbeschäftigt,1,75751
75752,bevorlediglich,1,75752
75753,fortgeschrittenam,1,75753
75754,reisdessen,1,75754
75755,hauptanbaugebiete,1,75755
75756,dekkanindien,1,75756
75757,reisproduzent,1,75757
75758,erdeungefähr,1,75758
75759,indienauch,1,75759
75760,zweitwichtigsten,1,75760
75761,anbauprodukt,1,75761
75762,stelleweizen,1,75762
75763,haryana,1,75763
75764,biharin,1,75764
75765,hirsemais,1,75765
75766,rollezur,1,75766
75767,nahrungsmittelproduktion,1,75767
75768,hülsenfrüchten,1,75768
75769,ölsaaten,1,75769
75770,sojabohnen,1,75770
75771,mangos,1,75771
75772,anbauprodukte,1,75772
75773,jute,1,75773
75774,cashewnüsse,1,75774
75775,kardamom,1,75775
75776,kurkuma,1,75776
75777,betelnüssewenig,1,75777
75778,rinderbestandes,1,75778
75779,erdeinsgesamt,1,75779
75780,fleischproduktion,1,75780
75781,vordergrunddafür,1,75781
75782,molkereierzeugnisse,1,75782
75783,hergestelltfischereinach,1,75783
75784,geprägtnachdem,1,75784
75785,kleinfischer,1,75785
75786,außenbordmotoren,1,75786
75787,schleppnetzflottedies,1,75787
75788,überfischung,1,75788
75789,küstenabschnitteindiens,1,75789
75790,fangmenge,1,75790
75791,stellefisch,1,75791
75792,garnelenzucht,1,75792
75793,gefördertso,1,75793
75794,aquakulturen,1,75794
75795,binnenfischerei,1,75795
75796,rolleim,1,75796
75797,karpfenbergbau,1,75797
75798,bodenschätzeindien,1,75798
75799,reichliche,1,75799
75800,manganerzen,1,75800
75801,chromdie,1,75801
75802,rohstofflagerstätten,1,75802
75803,odishaeisenerz,1,75803
75804,nadu,1,75804
75805,vorindien,1,75805
75806,gujarats,1,75806
75807,maharashtras,1,75807
75808,angewiesenobwohl,1,75808
75809,hochwertigerer,1,75809
75810,billigerer,1,75810
75811,importkohlesteinkohle,1,75811
75812,energieträger,1,75812
75813,deckennennenswerte,1,75813
75814,verbrauchserdgaslagerstätten,1,75814
75815,ausgebeutetindustriewährend,1,75815
75816,gefördertnach,1,75816
75817,forcierte,1,75817
75818,kapitalintensiven,1,75818
75819,schlüsselindustriendazu,1,75819
75820,konsumgüterherstellung,1,75820
75821,kleinindustrien,1,75821
75822,ehrgeizigen,1,75822
75823,schlüsselindustrien,1,75823
75824,fünfjahresplänenwaren,1,75824
75825,wertschöpfung,1,75825
75826,weltbankangaben,1,75826
75827,bruttoinlandsproduktes,1,75827
75828,industrieproduktion,1,75828
75829,wachstumsmotor,1,75829
75830,deregulierungen,1,75830
75831,rohstoffmärktenwachstumsimpulse,1,75831
75832,konsumgüterndie,1,75832
75833,indiensleder,1,75833
75834,handwerklich,1,75834
75835,verarbeitetda,1,75835
75836,tierkadavern,1,75836
75837,unreine,1,75837
75838,lederbranche,1,75838
75839,oderauch,1,75839
75840,verbreitetviele,1,75840
75841,gesundheitsgefährdenden,1,75841
75842,unterwanderten,1,75842
75843,mindestlohnauch,1,75843
75844,gewerkschaftliche,1,75844
75845,unterdrücktneben,1,75845
75846,stahlerzeugung,1,75846
75847,industrieunter,1,75847
75848,hochallerdings,1,75848
75849,fortgeschrittensten,1,75849
75850,entwicklungsländernwegen,1,75850
75851,patentschutzgesetzgebung,1,75851
75852,amerikamittlerweile,1,75852
75853,patentgesetze,1,75853
75854,angepasstein,1,75854
75855,aufschwunges,1,75855
75856,softwarebereich,1,75856
75857,überauch,1,75857
75858,aufschwungmit,1,75858
75859,wachstumsraten,1,75859
75860,großräumedie,1,75860
75861,industriezonen,1,75861
75862,jharkhandsdie,1,75862
75863,spitzentechnologie,1,75863
75864,wachstumszentrum,1,75864
75865,biotechnologiezentrums,1,75865
75866,valleydienstleistungenungewöhnlich,1,75866
75867,entwicklungsland,1,75867
75868,indiensrund,1,75868
75869,erbrachtinsbesondere,1,75869
75870,ingenieurleistungen,1,75870
75871,entwicklungsarbeiten,1,75871
75872,marktpositionen,1,75872
75873,erreichtwurde,1,75873
75874,hierdiese,1,75874
75875,bpo,1,75875
75876,knowledge,1,75876
75877,kpo,1,75877
75878,bezeichnetbeispiele,1,75878
75879,gesundheitswesenaußenhandelim,1,75879
75880,außenhandelsverflechtungen,1,75880
75881,geringdies,1,75881
75882,binnenmarktorientierung,1,75882
75883,zurückzuführenseit,1,75883
75884,importbeschränkungen,1,75884
75885,aufschwungzwischen,1,75885
75886,vervierfachtindien,1,75886
75887,rohstoffen,1,75887
75888,fertigprodukten,1,75888
75889,dienstleistungenaus,1,75889
75890,softwareprodukte,1,75890
75891,softwareentwickler,1,75891
75892,fachkräftedie,1,75892
75893,exportgüter,1,75893
75894,geschliffene,1,75894
75895,erdölerzeugnisse,1,75895
75896,lederwaren,1,75896
75897,softwareprodukteindien,1,75897
75898,edelmetalle,1,75898
75899,düngemittelnach,1,75899
75900,deutlichdeutschland,1,75900
75901,vorjahreszeitraum,1,75901
75902,exportierte,1,75902
75903,monatenbis,1,75903
75904,offremdenverkehrder,1,75904
75905,devisenbringer,1,75905
75906,touristenzustrom,1,75906
75907,zuvordarunter,1,75907
75908,abstattennichtsdestoweniger,1,75908
75909,fremdenverkehrssektor,1,75909
75910,gästein,1,75910
75911,weltkulturerben,1,75911
75912,weltnaturerben,1,75912
75913,gemischtes,1,75913
75914,naturerbedie,1,75914
75915,nordindischen,1,75915
75916,agraweitere,1,75916
75917,kamelen,1,75917
75918,backwaters,1,75918
75919,kokospalmenneben,1,75919
75920,naturtourismus,1,75920
75921,abenteuerurlaub,1,75921
75922,trekking,1,75922
75923,rafting,1,75923
75924,bedeutungstaatshaushaltder,1,75924
75925,bruttoinlandprodukts,1,75925
75926,folgenderam,1,75926
75927,steuersätze,1,75927
75928,dienstleistungssteuer,1,75928
75929,goods,1,75929
75930,tax,1,75930
75931,gst,1,75931
75932,nahtlosen,1,75932
75933,fördernder,1,75933
75934,tretenende,1,75934
75935,pranab,1,75935
75936,mukherjee,1,75936
75937,mehrwertsteuer,1,75937
75938,solleninfrastrukturenergieindien,1,75938
75939,usaindien,1,75939
75940,anwachsenverfügten,1,75940
75941,stromanschlussim,1,75941
75942,städtenhäufige,1,75942
75943,stromausfälle,1,75943
75944,elektrizitätder,1,75944
75945,viehdung,1,75945
75946,gedecktindien,1,75946
75947,stelleim,1,75947
75948,windkraftleistungim,1,75948
75949,windenergieleistung,1,75949
75950,erweiternauch,1,75950
75951,ausgebautnoch,1,75951
75952,zubau,1,75952
75953,erreichtlandesweites,1,75953
75954,installierter,1,75954
75955,jahrdavon,1,75955
75956,erreichtinsgesamt,1,75956
75957,auszubauendavon,1,75957
75958,gwdie,1,75958
75959,stromversorgungim,1,75959
75960,kernkraftwerke,1,75960
75961,reaktorblöcken,1,75961
75962,netzsechs,1,75962
75963,reaktorblöcke,1,75963
75964,bauda,1,75964
75965,zurückhaltendbisherhat,1,75965
75966,kernreaktoren,1,75966
75967,indienindien,1,75967
75968,standindien,1,75968
75969,petroleumkonzerne,1,75969
75970,reliance,1,75970
75971,corporationverkehrluftverkehrauf,1,75971
75972,unterentwickelten,1,75972
75973,landinfrastruktur,1,75973
75974,drehkreuze,1,75974
75975,binnenflüge,1,75975
75976,kernpunkte,1,75976
75977,regionflugverbindungen,1,75977
75978,täglicheine,1,75978
75979,überlasteten,1,75979
75980,darfrüher,1,75980
75981,inlandsflüge,1,75981
75982,dominiertmittlerweile,1,75982
75983,habenschienenverkehrindiens,1,75983
75984,thanebereits,1,75984
75985,miteinanderauch,1,75985
75986,personenbeförderungknapp,1,75986
75987,staatsbahn,1,75987
75988,railways,1,75988
75989,regionalgesellschaften,1,75989
75990,landeses,1,75990
75991,bahnhöfedie,1,75991
75992,superlative,1,75992
75993,bahnnetzes,1,75993
75994,hinwegtäuschenhauptprobleme,1,75994
75995,ungleichmäßige,1,75995
75996,großmaschige,1,75996
75997,streckenlänge,1,75997
75998,elektrifiziertdas,1,75998
75999,breitspurgleisen,1,75999
76000,verschiedeneindiens,1,76000
76001,zweitlängste,1,76001
76002,asiensim,1,76002
76003,fünfter,1,76003
76004,stelleder,1,76004
76005,doppelgleisigen,1,76005
76006,meterspurstrecken,1,76006
76007,breitspur,1,76007
76008,einrichtungentatsächlich,1,76008
76009,industriewachstum,1,76009
76010,beiträgtein,1,76010
76011,schienenpersonenverkehr,1,76011
76012,shatabdi,1,76012
76013,expresszüge,1,76013
76014,wirtschaftsregionen,1,76014
76015,verbindenseeverkehrda,1,76015
